participant_ID,position,validity,trial,phase,response,rt
P137,down,invalid,23,exhale,correct,0.3934816
P137,up,valid,24,exhale,correct,0.2856941
P137,down,invalid,25,exhale,correct,0.4249659
P137,down,valid,26,exhale,correct,0.4080315
P137,up,valid,27,exhale,correct,0.3605034
P137,catch,catch,28,exhale,correct,NA
P137,up,valid,29,exhale,correct,0.2655432
P137,up,valid,30,exhale,correct,0.3062811
P137,down,valid,31,exhale,correct,0.4160625
P137,up,valid,32,exhale,correct,0.5874257
P137,down,invalid,33,exhale,correct,0.3908442
P137,catch,catch,34,exhale,correct,NA
P137,up,valid,35,exhale,correct,0.4783918
P137,down,invalid,36,exhale,correct,0.3390122
P137,up,invalid,37,exhale,correct,0.338526
P137,up,invalid,38,exhale,correct,0.6444294
P137,up,valid,39,exhale,correct,0.5566469
P137,up,invalid,40,exhale,correct,0.3510628
P137,catch,catch,41,exhale,correct,NA
P137,down,valid,42,exhale,correct,0.3602357
P137,catch,catch,43,exhale,correct,NA
P137,up,invalid,44,exhale,correct,0.3485964
P137,up,invalid,45,exhale,correct,0.3237318
P137,up,valid,46,exhale,correct,0.3998604
P137,down,valid,47,exhale,correct,0.3073512
P137,down,invalid,48,exhale,correct,0.3691815
P137,catch,catch,49,exhale,correct,NA
P137,down,valid,50,exhale,correct,0.6374461
P137,down,valid,51,exhale,correct,0.3562303
P137,down,invalid,52,exhale,correct,0.444264
P137,down,valid,53,exhale,correct,0.2762272
P137,catch,catch,54,exhale,correct,NA
P137,up,invalid,55,exhale,correct,0.3686714
P137,down,valid,56,exhale,correct,0.4922031
P137,up,valid,57,exhale,correct,0.6103331
P137,down,invalid,58,exhale,correct,0.9202472
P137,up,invalid,59,exhale,correct,0.3943307
P138,catch,catch,0,inhale,correct,NA
P138,catch,catch,1,inhale,correct,NA
P138,up,invalid,2,inhale,correct,0.5720319
P138,up,invalid,3,inhale,correct,0.410056
P138,down,valid,4,inhale,correct,0.4448214
P138,down,invalid,5,inhale,correct,0.5242417
P138,up,valid,6,inhale,correct,0.4458453
P138,down,invalid,7,inhale,correct,0.4338999
P138,down,valid,8,inhale,correct,0.4787932
P138,down,invalid,9,inhale,correct,0.6848085
P138,up,invalid,10,inhale,correct,0.5244904
P138,down,invalid,11,inhale,correct,0.4673305
P138,up,valid,12,inhale,correct,0.406949
P138,catch,catch,13,inhale,correct,NA
P138,down,invalid,14,inhale,correct,0.4291555
P138,down,valid,15,inhale,correct,0.4438709
P138,catch,catch,16,inhale,correct,NA
P138,catch,catch,17,inhale,correct,NA
P138,up,invalid,18,inhale,correct,0.4424012
P138,catch,catch,19,inhale,correct,NA
P138,up,invalid,20,inhale,correct,0.3934665
P138,down,valid,21,inhale,correct,0.4583794
P138,up,valid,22,inhale,correct,0.3979853
P138,down,invalid,23,inhale,correct,0.4231176
P138,up,valid,24,inhale,correct,0.3799961
P138,down,invalid,25,inhale,correct,0.4018446
P138,down,valid,26,inhale,correct,0.3990882
P138,up,valid,27,inhale,correct,0.3691975
P138,catch,catch,28,inhale,correct,NA
P138,up,valid,29,inhale,correct,0.3737481
P138,up,valid,30,inhale,correct,0.3800636
P138,down,valid,31,inhale,correct,0.3779819
P138,up,valid,32,inhale,correct,0.3831861
P138,down,invalid,33,inhale,correct,0.4768353
P138,catch,catch,34,inhale,correct,NA
P138,up,valid,35,inhale,correct,0.4801192
P138,down,invalid,36,inhale,correct,0.404177
P138,up,invalid,37,inhale,correct,0.480331
P138,up,invalid,38,inhale,correct,0.5870059
P138,up,valid,39,inhale,correct,0.4861698
P138,up,invalid,40,inhale,correct,0.4517717
P138,catch,catch,41,inhale,correct,NA
P138,down,valid,42,inhale,correct,0.4679258
P138,catch,catch,43,inhale,correct,NA
P138,up,invalid,44,inhale,correct,0.4187318
P138,up,invalid,45,inhale,correct,0.4082385
P138,up,valid,46,inhale,correct,0.4496586
P138,down,valid,47,inhale,correct,0.5196366
P138,down,invalid,48,inhale,correct,0.4413816
P138,catch,catch,49,inhale,correct,NA
P138,down,valid,50,inhale,correct,0.6672697
P138,down,valid,51,inhale,correct,0.421994
P138,down,invalid,52,inhale,correct,0.3900555
P138,down,valid,53,inhale,correct,0.4687301
P138,catch,catch,54,inhale,correct,NA
P138,up,invalid,55,inhale,correct,0.4326892
P138,down,valid,56,inhale,correct,0.8884907
P138,up,valid,57,inhale,correct,0.4025296
P138,down,invalid,58,inhale,correct,0.3805781
P138,up,invalid,59,inhale,correct,0.3600393
P138,catch,catch,0,exhale,correct,NA
P138,catch,catch,1,exhale,correct,NA
P138,up,invalid,2,exhale,correct,0.4647643
P138,up,invalid,3,exhale,correct,0.4521501
P138,down,valid,4,exhale,correct,0.4305346
P138,down,invalid,5,exhale,correct,0.496965
P138,up,valid,6,exhale,correct,0.3790723
P138,down,invalid,7,exhale,correct,0.6134998
P138,down,valid,8,exhale,correct,0.4619263
P138,down,invalid,9,exhale,correct,0.5206018
P138,up,invalid,10,exhale,correct,0.4247167
P138,down,invalid,11,exhale,correct,0.3732972
P138,up,valid,12,exhale,correct,0.4267449
P138,catch,catch,13,exhale,correct,NA
P138,down,invalid,14,exhale,correct,0.4142298
P138,down,valid,15,exhale,correct,0.4129456
P138,catch,catch,16,exhale,correct,NA
P138,catch,catch,17,exhale,correct,NA
P138,up,invalid,18,exhale,correct,0.4067008
P138,catch,catch,19,exhale,correct,NA
P138,up,invalid,20,exhale,correct,0.3981758
P138,down,valid,21,exhale,correct,0.452751
P138,up,valid,22,exhale,correct,0.5336975
P138,down,invalid,23,exhale,correct,0.3989172
P138,up,valid,24,exhale,correct,0.4381357
P138,down,invalid,25,exhale,correct,0.3488601
P138,down,valid,26,exhale,correct,0.4594561
P138,up,valid,27,exhale,correct,0.3786564
P138,catch,catch,28,exhale,correct,NA
P138,up,valid,29,exhale,correct,0.4928615
P138,up,valid,30,exhale,correct,0.4405017
P138,down,valid,31,exhale,correct,0.4299186
P138,up,valid,32,exhale,correct,0.4026441
P138,down,invalid,33,exhale,correct,0.3805706
P138,catch,catch,34,exhale,correct,NA
P138,up,valid,35,exhale,correct,0.4555458
P138,down,invalid,36,exhale,correct,0.415049
P138,up,invalid,37,exhale,correct,0.4234134
P138,up,invalid,38,exhale,correct,0.4294127
P138,up,valid,39,exhale,correct,0.4386662
P138,up,invalid,40,exhale,correct,0.3738309
P138,catch,catch,41,exhale,correct,NA
P138,down,valid,42,exhale,correct,0.4645448
P138,catch,catch,43,exhale,correct,NA
P138,up,invalid,44,exhale,correct,0.4356155
P138,up,invalid,45,exhale,correct,0.495027
P138,up,valid,46,exhale,correct,0.4332208
P138,down,valid,47,exhale,correct,0.56931
P138,down,invalid,48,exhale,correct,0.5179019
P138,catch,catch,49,exhale,correct,NA
P138,down,valid,50,exhale,correct,0.6639225
P138,down,valid,51,exhale,correct,0.9184943
P138,down,invalid,52,exhale,correct,0.4349915
P138,down,valid,53,exhale,correct,0.5223005
P138,catch,catch,54,exhale,correct,NA
P138,up,invalid,55,exhale,correct,0.5604905
P138,down,valid,56,exhale,correct,0.4045934
P138,up,valid,57,exhale,correct,0.3947596
P138,down,invalid,58,exhale,correct,0.3946951
P138,up,invalid,59,exhale,correct,0.4539408
P139,catch,catch,0,exhale,correct,NA
P139,catch,catch,1,exhale,correct,NA
P139,up,invalid,2,exhale,correct,0.4124814
P139,up,invalid,3,exhale,correct,0.4419938
P139,down,valid,4,exhale,correct,0.3915585
P139,down,invalid,5,exhale,correct,0.4916997
P139,up,valid,6,exhale,correct,0.4248339
P139,down,invalid,7,exhale,correct,0.4150857
P139,down,valid,8,exhale,correct,0.4063277
P139,down,invalid,9,exhale,correct,0.4223627
P139,up,invalid,10,exhale,correct,0.4244384
P139,down,invalid,11,exhale,correct,0.3242619
P139,up,valid,12,exhale,correct,0.4120794
P139,catch,catch,13,exhale,correct,NA
P139,down,invalid,14,exhale,correct,0.6024682
P139,down,valid,15,exhale,correct,0.7130374
P139,catch,catch,16,exhale,correct,NA
P139,catch,catch,17,exhale,correct,NA
P139,up,invalid,18,exhale,correct,0.6116845
P139,catch,catch,19,exhale,correct,NA
P139,up,invalid,20,exhale,correct,0.4657106
P139,down,valid,21,exhale,correct,0.4233622
P139,up,valid,22,exhale,correct,0.3528207
P139,down,invalid,23,exhale,correct,0.4637476
P139,up,valid,24,exhale,correct,0.5632394
P139,down,invalid,25,exhale,correct,0.5012761
P139,down,valid,26,exhale,correct,0.4075747
P139,up,valid,27,exhale,correct,0.4194403
P139,catch,catch,28,exhale,correct,NA
P139,up,valid,29,exhale,correct,0.4166582
P139,up,valid,30,exhale,correct,0.4523457
P139,down,valid,31,exhale,correct,0.43228
P139,up,valid,32,exhale,correct,0.3432324
P139,down,invalid,33,exhale,correct,0.3464658
P139,catch,catch,34,exhale,correct,NA
P139,up,valid,35,exhale,correct,0.4277988
P139,down,invalid,36,exhale,correct,0.4050946
P139,up,invalid,37,exhale,correct,0.5328974
P139,up,invalid,38,exhale,correct,0.449311
P139,up,valid,39,exhale,correct,0.3951825
P139,up,invalid,40,exhale,correct,0.4227678
P139,catch,catch,41,exhale,correct,NA
P139,down,valid,42,exhale,correct,0.451008
P139,catch,catch,43,exhale,correct,NA
P139,up,invalid,44,exhale,correct,0.4409217
P139,up,invalid,45,exhale,correct,0.5063103
P139,up,valid,46,exhale,correct,0.408414
P139,down,valid,47,exhale,correct,0.4849902
P139,down,invalid,48,exhale,correct,0.3892319
P139,catch,catch,49,exhale,correct,NA
P139,down,valid,50,exhale,correct,0.468852
P139,down,valid,51,exhale,correct,0.3927447
P139,down,invalid,52,exhale,correct,0.3841453
P139,down,valid,53,exhale,correct,0.3719765
P139,catch,catch,54,exhale,correct,NA
P139,up,invalid,55,exhale,correct,0.4411988
P139,down,valid,56,exhale,correct,0.6233188
P139,up,valid,57,exhale,correct,0.3767932
P139,down,invalid,58,exhale,correct,0.3752298
P139,up,invalid,59,exhale,correct,0.3254779
P139,catch,catch,0,inhale,correct,NA
P139,catch,catch,1,inhale,correct,NA
P139,up,invalid,2,inhale,correct,0.4505128
P139,up,invalid,3,inhale,correct,0.5572834
P139,down,valid,4,inhale,correct,0.3796524
P139,down,invalid,5,inhale,correct,0.3989963
P139,up,valid,6,inhale,correct,0.3860143
P139,down,invalid,7,inhale,correct,0.3145052
P139,down,valid,8,inhale,correct,0.3864928
P139,down,invalid,9,inhale,correct,0.3809255
P139,up,invalid,10,inhale,correct,0.4388103
P139,down,invalid,11,inhale,correct,0.3634846
P139,up,valid,12,inhale,correct,0.3675905
P139,catch,catch,13,inhale,correct,NA
P139,down,invalid,14,inhale,correct,0.4341038
P139,down,valid,15,inhale,correct,0.4021003
P139,catch,catch,16,inhale,correct,NA
P139,catch,catch,17,inhale,correct,NA
P139,up,invalid,18,inhale,correct,0.5072858
P139,catch,catch,19,inhale,correct,NA
P139,up,invalid,20,inhale,correct,0.4121317
P139,down,valid,21,inhale,correct,0.3942929
P139,up,valid,22,inhale,correct,0.3482238
P139,down,invalid,23,inhale,correct,0.4742362
P139,up,valid,24,inhale,correct,0.4812096
P139,down,invalid,25,inhale,correct,0.4173168
P139,down,valid,26,inhale,correct,0.383922
P139,up,valid,27,inhale,correct,0.4307015
P139,catch,catch,28,inhale,correct,NA
P139,up,valid,29,inhale,correct,0.3940313
P139,up,valid,30,inhale,correct,0.4281991
P139,down,valid,31,inhale,correct,0.40359
P139,up,valid,32,inhale,correct,0.6349529
P139,down,invalid,33,inhale,correct,0.3848698
P139,catch,catch,34,inhale,correct,NA
P139,up,valid,35,inhale,correct,0.5224519
P139,down,invalid,36,inhale,correct,0.462663
P139,up,invalid,37,inhale,correct,0.3268134
P139,up,invalid,38,inhale,correct,0.3689943
P139,up,valid,39,inhale,correct,0.3627312
P139,up,invalid,40,inhale,correct,0.377497
P139,catch,catch,41,inhale,correct,NA
P139,down,valid,42,inhale,correct,0.385847
P139,catch,catch,43,inhale,correct,NA
P139,up,invalid,44,inhale,correct,0.605107
P139,up,invalid,45,inhale,correct,0.3969886
P139,up,valid,46,inhale,correct,0.3953701
P139,down,valid,47,inhale,correct,0.3580052
P139,down,invalid,48,inhale,correct,0.3612855
P139,catch,catch,49,inhale,correct,NA
P139,down,valid,50,inhale,incorrect,NA
P139,down,valid,51,inhale,correct,0.3722496
P139,down,invalid,52,inhale,correct,0.4129671
P139,down,valid,53,inhale,correct,0.3850964
P139,catch,catch,54,inhale,correct,NA
P139,up,invalid,55,inhale,correct,0.442082
P139,down,valid,56,inhale,correct,0.3441324
P139,up,valid,57,inhale,correct,0.3413711
P139,down,invalid,58,inhale,correct,0.3475954
P139,up,invalid,59,inhale,correct,0.3784529
P140,catch,catch,0,exhale,correct,NA
P140,catch,catch,1,exhale,correct,NA
P140,up,invalid,2,exhale,correct,0.4249379
P140,up,invalid,3,exhale,correct,0.4454293
P140,down,valid,4,exhale,correct,0.5231641
P140,down,invalid,5,exhale,correct,0.4540758
P140,up,valid,6,exhale,correct,0.5252161
P140,down,invalid,7,exhale,correct,0.6136281
P140,down,valid,8,exhale,correct,0.5064275
P140,down,invalid,9,exhale,correct,0.5207734
P140,up,invalid,10,exhale,correct,0.54346
P140,down,invalid,11,exhale,correct,0.5350898
P140,up,valid,12,exhale,correct,0.486475
P140,catch,catch,13,exhale,correct,NA
P140,down,invalid,14,exhale,correct,0.5362955
P140,down,valid,15,exhale,correct,0.5247364
P140,catch,catch,16,exhale,correct,NA
P140,catch,catch,17,exhale,correct,NA
P140,up,invalid,18,exhale,correct,0.7175504
P140,catch,catch,19,exhale,correct,NA
P140,up,invalid,20,exhale,correct,0.4786429
P140,down,valid,21,exhale,correct,0.5002633
P140,up,valid,22,exhale,correct,0.4885204
P140,down,invalid,23,exhale,correct,0.5893627
P140,up,valid,24,exhale,correct,0.4622289
P140,down,invalid,25,exhale,correct,0.4653068
P140,down,valid,26,exhale,correct,0.4533808
P140,up,valid,27,exhale,correct,0.4481334
P140,catch,catch,28,exhale,correct,NA
P140,up,valid,29,exhale,correct,0.5340747
P140,up,valid,30,exhale,correct,0.508579
P140,down,valid,31,exhale,correct,0.5289899
P140,up,valid,32,exhale,correct,0.5536168
P140,down,invalid,33,exhale,correct,0.4545245
P140,catch,catch,34,exhale,correct,NA
P140,up,valid,35,exhale,correct,0.4633322
P140,down,invalid,36,exhale,correct,0.7143529
P140,up,invalid,37,exhale,correct,0.7218082
P140,up,invalid,38,exhale,correct,0.5178292
P140,up,valid,39,exhale,correct,0.4488433
P140,up,invalid,40,exhale,correct,0.4465895
P140,catch,catch,41,exhale,correct,NA
P140,down,valid,42,exhale,correct,0.4836861
P140,catch,catch,43,exhale,correct,NA
P140,up,invalid,44,exhale,correct,0.5025648
P140,up,invalid,45,exhale,correct,0.6225672
P140,up,valid,46,exhale,correct,0.5771073
P140,down,valid,47,exhale,correct,0.4840742
P140,down,invalid,48,exhale,correct,0.4490704
P140,catch,catch,49,exhale,correct,NA
P140,down,valid,50,exhale,correct,0.5746213
P140,down,valid,51,exhale,correct,0.4717225
P140,down,invalid,52,exhale,correct,0.5179777
P140,down,valid,53,exhale,correct,0.7658059
P140,catch,catch,54,exhale,correct,NA
P140,up,invalid,55,exhale,correct,0.509568
P140,down,valid,56,exhale,correct,0.4475166
P140,up,valid,57,exhale,correct,0.4432511
P140,down,invalid,58,exhale,correct,0.4016409
P140,up,invalid,59,exhale,correct,0.7270628
P140,catch,catch,0,inhale,correct,NA
P140,catch,catch,1,inhale,correct,NA
P140,up,invalid,2,inhale,correct,0.5055323
P140,up,invalid,3,inhale,correct,0.415883
P140,down,valid,4,inhale,correct,0.3850081
P140,down,invalid,5,inhale,correct,0.4130615
P140,up,valid,6,inhale,correct,0.3997371
P140,down,invalid,7,inhale,correct,0.4253102
P140,down,valid,8,inhale,correct,0.5114347
P140,down,invalid,9,inhale,correct,0.5304625
P140,up,invalid,10,inhale,correct,0.4575128
P140,down,invalid,11,inhale,correct,0.4649182
P140,up,valid,12,inhale,correct,0.3795913
P140,catch,catch,13,inhale,correct,NA
P140,down,invalid,14,inhale,correct,0.4946753
P140,down,valid,15,inhale,correct,0.4118544
P140,catch,catch,16,inhale,correct,NA
P140,catch,catch,17,inhale,correct,NA
P140,up,invalid,18,inhale,correct,0.5343282
P140,catch,catch,19,inhale,correct,NA
P140,up,invalid,20,inhale,correct,0.4330834
P140,down,valid,21,inhale,correct,0.4499641
P140,up,valid,22,inhale,correct,0.4175379
P140,down,invalid,23,inhale,correct,0.431703
P140,up,valid,24,inhale,correct,0.7085067
P140,down,invalid,25,inhale,correct,0.3914296
P140,down,valid,26,inhale,correct,0.4073121
P140,up,valid,27,inhale,correct,0.438053
P140,catch,catch,28,inhale,correct,NA
P140,up,valid,29,inhale,correct,0.4215045
P140,up,valid,30,inhale,correct,0.4349997
P140,down,valid,31,inhale,correct,0.4319647
P140,up,valid,32,inhale,correct,0.4218869
P140,down,invalid,33,inhale,correct,0.4391532
P140,catch,catch,34,inhale,correct,NA
P140,up,valid,35,inhale,correct,0.4352329
P140,down,invalid,36,inhale,correct,0.5238371
P140,up,invalid,37,inhale,correct,0.4377302
P140,up,invalid,38,inhale,correct,0.4403353
P140,up,valid,39,inhale,correct,0.4142874
P140,up,invalid,40,inhale,correct,0.4880445
P140,catch,catch,41,inhale,correct,NA
P140,down,valid,42,inhale,correct,0.744679
P140,catch,catch,43,inhale,correct,NA
P140,up,invalid,44,inhale,correct,0.4556376
P140,up,invalid,45,inhale,correct,0.5189278
P140,up,valid,46,inhale,correct,0.4043237
P140,down,valid,47,inhale,correct,0.4647868
P140,down,invalid,48,inhale,correct,0.4611933
P140,catch,catch,49,inhale,correct,NA
P140,down,valid,50,inhale,correct,0.4843431
P140,down,valid,51,inhale,correct,0.5440728
P140,down,invalid,52,inhale,correct,0.5613428
P140,down,valid,53,inhale,correct,0.4863655
P140,catch,catch,54,inhale,correct,NA
P140,up,invalid,55,inhale,correct,0.5270884
P140,down,valid,56,inhale,correct,0.5705115
P140,up,valid,57,inhale,correct,0.5562209
P140,down,invalid,58,inhale,correct,0.5602169
P140,up,invalid,59,inhale,correct,0.4459071
P141,catch,catch,0,inhale,correct,NA
P141,catch,catch,1,inhale,correct,NA
P141,up,invalid,2,inhale,correct,0.4552301
P141,up,invalid,3,inhale,correct,0.4759539
P141,down,valid,4,inhale,correct,0.4719036
P141,down,invalid,5,inhale,correct,0.4710483
P141,up,valid,6,inhale,correct,0.4791054
P141,down,invalid,7,inhale,correct,0.6782202
P141,down,valid,8,inhale,correct,0.4880828
P141,down,invalid,9,inhale,correct,0.4294629
P141,up,invalid,10,inhale,correct,0.4949719
P141,down,invalid,11,inhale,correct,0.4927071
P141,up,valid,12,inhale,correct,0.432892
P141,catch,catch,13,inhale,correct,NA
P141,down,invalid,14,inhale,correct,0.3751819
P141,down,valid,15,inhale,correct,0.5374308
P141,catch,catch,16,inhale,correct,NA
P141,catch,catch,17,inhale,correct,NA
P141,up,invalid,18,inhale,correct,0.3839375
P141,catch,catch,19,inhale,correct,NA
P141,up,invalid,20,inhale,correct,0.4853081
P141,down,valid,21,inhale,correct,0.5127405
P141,up,valid,22,inhale,correct,0.3950991
P141,down,invalid,23,inhale,correct,0.703701
P141,up,valid,24,inhale,correct,0.4994429
P141,down,invalid,25,inhale,correct,0.573266
P141,down,valid,26,inhale,correct,0.4520334
P141,up,valid,27,inhale,correct,0.8459385
P141,catch,catch,28,inhale,correct,NA
P141,up,valid,29,inhale,correct,0.449193
P141,up,valid,30,inhale,correct,0.5756596
P141,down,valid,31,inhale,correct,0.5034263
P141,up,valid,32,inhale,correct,0.4960789
P141,down,invalid,33,inhale,correct,0.5009902
P141,catch,catch,34,inhale,correct,NA
P141,up,valid,35,inhale,correct,0.4161306
P141,down,invalid,36,inhale,correct,0.4543829
P141,up,invalid,37,inhale,correct,0.4772411
P141,up,invalid,38,inhale,correct,0.4650389
P141,up,valid,39,inhale,correct,0.4483494
P141,up,invalid,40,inhale,correct,0.5188718
P141,catch,catch,41,inhale,correct,NA
P141,down,valid,42,inhale,correct,0.4715988
P141,catch,catch,43,inhale,correct,NA
P141,up,invalid,44,inhale,correct,0.5779996
P141,up,invalid,45,inhale,correct,0.6275505
P141,up,valid,46,inhale,correct,0.5462212
P141,down,valid,47,inhale,correct,0.4177091
P141,down,invalid,48,inhale,correct,0.4200676
P141,catch,catch,49,inhale,correct,NA
P141,down,valid,50,inhale,correct,0.3647235
P141,down,valid,51,inhale,correct,0.479312
P141,down,invalid,52,inhale,correct,0.5136332
P141,down,valid,53,inhale,correct,0.5075846
P141,catch,catch,54,inhale,correct,NA
P141,up,invalid,55,inhale,correct,0.438181
P141,down,valid,56,inhale,correct,0.3796612
P141,up,valid,57,inhale,correct,0.4865881
P141,down,invalid,58,inhale,correct,0.3812051
P141,up,invalid,59,inhale,correct,0.4686801
P141,catch,catch,0,exhale,correct,NA
P141,catch,catch,1,exhale,correct,NA
P141,up,invalid,2,exhale,correct,0.4511248
P141,up,invalid,3,exhale,correct,0.5539749
P141,down,valid,4,exhale,correct,0.415893
P141,down,invalid,5,exhale,correct,0.4614572
P141,up,valid,6,exhale,correct,0.4450264
P141,down,invalid,7,exhale,correct,0.3399463
P141,down,valid,8,exhale,correct,0.4105682
P141,down,invalid,9,exhale,correct,0.3867858
P141,up,invalid,10,exhale,correct,0.4415885
P141,down,invalid,11,exhale,correct,0.6300836
P141,up,valid,12,exhale,correct,0.3486613
P141,catch,catch,13,exhale,correct,NA
P141,down,invalid,14,exhale,correct,0.4486209
P141,down,valid,15,exhale,correct,0.4999996
P141,catch,catch,16,exhale,correct,NA
P141,catch,catch,17,exhale,correct,NA
P141,up,invalid,18,exhale,correct,0.4158073
P141,catch,catch,19,exhale,correct,NA
P141,up,invalid,20,exhale,correct,0.5936909
P141,down,valid,21,exhale,correct,0.5886293
P141,up,valid,22,exhale,correct,0.4026807
P141,down,invalid,23,exhale,correct,0.3897347
P141,up,valid,24,exhale,correct,0.3492243
P141,down,invalid,25,exhale,correct,0.4678005
P141,down,valid,26,exhale,correct,0.4507213
P141,up,valid,27,exhale,correct,0.4966203
P141,catch,catch,28,exhale,correct,NA
P141,up,valid,29,exhale,correct,0.4273777
P141,up,valid,30,exhale,correct,0.6680211
P141,down,valid,31,exhale,correct,0.4346427
P141,up,valid,32,exhale,correct,0.3712662
P141,down,invalid,33,exhale,correct,0.4085397
P141,catch,catch,34,exhale,correct,NA
P141,up,valid,35,exhale,correct,0.457432
P141,down,invalid,36,exhale,correct,0.5128162
P141,up,invalid,37,exhale,correct,0.3890909
P141,up,invalid,38,exhale,correct,0.6170314
P141,up,valid,39,exhale,correct,0.3827031
P141,up,invalid,40,exhale,correct,0.486023
P141,catch,catch,41,exhale,correct,NA
P141,down,valid,42,exhale,correct,0.4764078
P141,catch,catch,43,exhale,correct,NA
P141,up,invalid,44,exhale,correct,0.5499695
P141,up,invalid,45,exhale,correct,0.4702442
P141,up,valid,46,exhale,correct,0.4820507
P141,down,valid,47,exhale,correct,0.4025382
P141,down,invalid,48,exhale,correct,0.5148115
P141,catch,catch,49,exhale,correct,NA
P141,down,valid,50,exhale,correct,0.5057977
P141,down,valid,51,exhale,correct,0.5723781
P141,down,invalid,52,exhale,correct,0.4344655
P141,down,valid,53,exhale,correct,0.4687571
P141,catch,catch,54,exhale,correct,NA
P141,up,invalid,55,exhale,correct,0.4341879
P141,down,valid,56,exhale,correct,0.549413
P141,up,valid,57,exhale,correct,0.4754648
P141,down,invalid,58,exhale,correct,0.387592
P141,up,invalid,59,exhale,correct,0.586913
P142,catch,catch,0,inhale,correct,NA
P142,catch,catch,1,inhale,correct,NA
P142,up,invalid,2,inhale,correct,0.4249459
P142,up,invalid,3,inhale,correct,0.516864
P142,down,valid,4,inhale,correct,0.468209
P142,down,invalid,5,inhale,correct,0.34024
P142,up,valid,6,inhale,correct,0.4343154
P142,down,invalid,7,inhale,correct,0.3303655
P142,down,valid,8,inhale,correct,0.3908977
P142,down,invalid,9,inhale,correct,0.3414488
P142,up,invalid,10,inhale,correct,0.3188746
P142,down,invalid,11,inhale,correct,0.4084437
P142,up,valid,12,inhale,correct,0.4530498
P142,catch,catch,13,inhale,correct,NA
P142,down,invalid,14,inhale,correct,0.4684891
P142,down,valid,15,inhale,correct,0.5939665
P142,catch,catch,16,inhale,correct,NA
P142,catch,catch,17,inhale,correct,NA
P142,up,invalid,18,inhale,correct,0.4394348
P142,catch,catch,19,inhale,correct,NA
P142,up,invalid,20,inhale,correct,0.6392563
P142,down,valid,21,inhale,correct,0.5442075
P142,up,valid,22,inhale,correct,0.3735149
P142,down,invalid,23,inhale,correct,0.4486756
P142,up,valid,24,inhale,correct,0.389067
P142,down,invalid,25,inhale,correct,0.4494218
P142,down,valid,26,inhale,correct,0.5002106
P142,up,valid,27,inhale,correct,0.4362728
P142,catch,catch,28,inhale,correct,NA
P142,up,valid,29,inhale,correct,0.3780898
P142,up,valid,30,inhale,correct,0.4116834
P142,down,valid,31,inhale,correct,0.4417142
P142,up,valid,32,inhale,correct,0.4715966
P142,down,invalid,33,inhale,correct,0.5402559
P142,catch,catch,34,inhale,correct,NA
P142,up,valid,35,inhale,correct,0.3619797
P142,down,invalid,36,inhale,correct,0.4065836
P142,up,invalid,37,inhale,correct,0.4200035
P142,up,invalid,38,inhale,correct,0.4702964
P142,up,valid,39,inhale,correct,0.4325419
P142,up,invalid,40,inhale,correct,0.4456974
P142,catch,catch,41,inhale,correct,NA
P142,down,valid,42,inhale,correct,0.4632689
P142,catch,catch,43,inhale,correct,NA
P142,up,invalid,44,inhale,correct,0.4697349
P142,up,invalid,45,inhale,correct,0.4855486
P142,up,valid,46,inhale,correct,0.5215178
P142,down,valid,47,inhale,correct,0.4640955
P142,down,invalid,48,inhale,correct,0.4302177
P142,catch,catch,49,inhale,correct,NA
P142,down,valid,50,inhale,correct,0.3959875
P142,down,valid,51,inhale,correct,0.4418949
P142,down,invalid,52,inhale,correct,0.4070762
P142,down,valid,53,inhale,correct,0.4588468
P142,catch,catch,54,inhale,correct,NA
P142,up,invalid,55,inhale,correct,0.4297431
P142,down,valid,56,inhale,correct,0.411692
P142,up,valid,57,inhale,correct,0.4064105
P142,down,invalid,58,inhale,correct,0.4826103
P142,up,invalid,59,inhale,correct,0.6157077
P142,catch,catch,0,exhale,correct,NA
P142,catch,catch,1,exhale,correct,NA
P142,up,invalid,2,exhale,correct,0.4646898
P142,up,invalid,3,exhale,correct,0.7904509
P142,down,valid,4,exhale,correct,0.4352714
P142,down,invalid,5,exhale,correct,0.3899193
P142,up,valid,6,exhale,correct,0.4597168
P142,down,invalid,7,exhale,correct,0.4322784
P142,down,valid,8,exhale,correct,0.4062128
P142,down,invalid,9,exhale,correct,0.4149081
P142,up,invalid,10,exhale,correct,0.4252959
P142,down,invalid,11,exhale,correct,0.4863323
P142,up,valid,12,exhale,correct,0.3152799
P142,catch,catch,13,exhale,incorrect,0.3473158
P142,down,invalid,14,exhale,correct,0.6135234
P142,down,valid,15,exhale,correct,0.4562506
P142,catch,catch,16,exhale,correct,NA
P142,catch,catch,17,exhale,correct,NA
P142,up,invalid,18,exhale,correct,0.5194318
P142,catch,catch,19,exhale,correct,NA
P142,up,invalid,20,exhale,correct,0.4266338
P142,down,valid,21,exhale,correct,0.4700077
P142,up,valid,22,exhale,correct,0.4684841
P142,down,invalid,23,exhale,correct,1.00376
P142,up,valid,24,exhale,correct,0.6015487
P142,down,invalid,25,exhale,correct,0.3713382
P142,down,valid,26,exhale,correct,0.571737
P142,up,valid,27,exhale,correct,0.4495051
P142,catch,catch,28,exhale,correct,NA
P142,up,valid,29,exhale,correct,0.4335635
P142,up,valid,30,exhale,correct,0.3396355
P142,down,valid,31,exhale,correct,0.4937914
